,time,order,order_kind,function_code,order_price,order_volume
8868,141218410,14812438,0,B,22500,1600
8869,141219170,14813194,0,B,22600,900
8870,141220610,14814485,0,B,22400,4000
8871,141222740,14816274,0,B,22600,1000
8872,141230270,14822527,0,S,22600,6000
8873,141242830,14833878,0,S,22300,300
8874,141245690,14836113,0,B,22600,18400
8875,141245820,14836294,0,S,22700,1000
8876,141247310,14837558,0,B,22500,1000
8877,141247580,14837734,0,B,22600,500
8878,141249050,14838876,1,B,0,1100
8879,141249050,14838883,0,S,22600,300
8880,141249050,14838884,0,S,22600,400
8881,141249050,14838885,0,S,22600,500
8882,141249050,14838886,0,S,22600,300
8883,141249100,14838944,0,S,22600,700
8884,141249120,14838966,0,S,22600,400
8885,141249130,14838977,0,S,22600,1100
8886,141249150,14839052,0,S,22600,400
8887,141249160,14839056,0,S,22600,600
8888,141249240,14839123,0,S,22500,3000
8889,141252320,14841450,0,B,22500,400
8890,141253400,14842181,0,B,22500,2000
8891,141256870,14844722,0,B,22600,100
8892,141301030,14847999,0,S,22500,500
8893,141301640,14848529,0,S,22500,1200
8894,141303100,14849508,1,B,0,1100
8895,141303100,14849510,0,S,22600,200
8896,141303100,14849511,0,S,22600,500
8897,141303100,14849512,0,S,22600,400
8898,141303110,14849514,0,S,22600,300
8899,141303150,14849564,0,S,22600,800
8900,141306020,14851783,0,S,22600,3200
8901,141312420,14856819,0,B,21700,1000
8902,141313100,14857416,0,S,22600,1000
8903,141315300,14858989,0,B,22300,75300
8904,141315730,14859346,0,S,22500,18700
8905,141324970,14866052,0,B,22500,15000
8906,141325230,14866363,0,S,22600,10000
8907,141328870,14869065,0,B,22400,1000
8908,141329050,14869167,0,S,22700,10000
8909,141331280,14870953,0,S,22500,200
8910,141347080,14883077,0,S,22600,5000
8911,141409860,14900406,0,S,22500,2000
8912,141413370,14903426,0,B,22700,1200
8913,141420660,14909036,0,S,22900,4300
8914,141423640,14911672,0,B,22500,1000
8915,141436060,14921437,0,S,22600,1000
8916,141436360,14921700,0,S,22600,1000
8917,141439980,14924703,0,S,22700,100000
8918,141450250,14933318,0,S,22700,1800
8919,141455780,14937687,0,S,22500,2900
8920,141457020,14938427,0,B,22700,100
8921,141458520,14939579,0,B,22300,1500
8922,141458820,14939902,0,S,22200,2200
8923,141500020,14940695,0,B,22600,3400
8924,141500610,14941413,0,B,22500,4400
8925,141503000,14943245,0,B,22500,4400
8926,141503530,14943600,0,B,22500,17500
8927,141508510,14947578,0,S,22600,1100
8928,141508600,14947630,0,S,22300,300
8929,141518820,14956824,0,S,22700,1900
8930,141520780,14958879,0,B,22600,500
8931,141521650,14959890,0,B,22500,100
8932,141522080,14960394,0,B,22400,2000
8933,141524550,14962650,0,S,22500,500
8934,141529600,14967439,0,B,22200,2000
8935,141530310,14967990,0,B,22600,100
8936,141536350,14973049,0,B,22600,20000
8937,141538030,14974699,0,S,22600,500
8938,141538230,14974843,0,S,22600,5000
8939,141541860,14977830,0,S,22500,20000
8940,141550950,14985331,0,B,22800,200
8941,141557560,14991407,1,B,0,1100
8942,141557560,14991413,0,S,22600,300
8943,141557560,14991414,0,S,22600,500
8944,141557560,14991415,0,S,22600,500
8945,141557570,14991426,0,S,22600,400
8946,141557620,14991481,0,S,22600,700
8947,141557630,14991494,0,S,22600,500
8948,141557640,14991512,0,S,22600,500
8949,141557660,14991528,0,S,22600,1100
8950,141559930,14993617,0,B,22600,10000
8951,141600000,14993659,0,B,22400,1300
8952,141600000,14993661,0,B,22500,2200
8953,141600870,14994516,0,S,22600,600
8954,141614770,15006679,0,B,22600,17400
8955,141615390,15007223,0,S,22600,5000
8956,141620120,15011128,0,B,22600,700
8957,141637040,15024842,0,B,22100,4200
8958,141642050,15029168,0,B,22500,1000
8959,141651970,15036869,0,B,22600,500
8960,141652690,15037530,0,S,22600,2000
8961,141656790,15040697,0,S,22600,1600
8962,141658870,15042424,0,B,22600,3000
8963,141709830,15052007,0,B,22600,2000
8964,141711320,15053242,0,B,22600,100
8965,141718470,15059070,0,B,22600,500
8966,141720630,15061029,0,S,22600,3000
8967,141724680,15065256,0,S,22300,300
8968,141724760,15065326,0,S,22500,100
8969,141725450,15066070,0,S,22700,69600
8970,141728960,15069469,1,B,0,2200
8971,141728960,15069471,0,S,22600,300
8972,141728970,15069475,0,S,22600,400
8973,141728970,15069476,0,S,22600,500
8974,141728990,15069486,0,S,22600,500
8975,141729010,15069502,0,S,22600,2200
8976,141729020,15069518,0,S,22600,300
8977,141729040,15069530,0,S,22600,400
8978,141729050,15069542,0,S,22600,600
8979,141735420,15076069,1,B,0,1100
8980,141736770,15077426,0,S,22700,5000
8981,141738770,15079682,0,S,22700,5000
8982,141740640,15081810,0,S,22600,1500
8983,141741230,15082360,1,B,0,1100
8984,141741240,15082364,0,S,22600,200
8985,141741240,15082371,0,S,22600,400
8986,141741240,15082372,0,S,22600,500
8987,141741260,15082382,0,S,22600,500
8988,141743770,15084914,0,B,22500,1200
8989,141746520,15087242,0,B,22400,13400
8990,141753380,15093650,0,S,22600,5300
8991,141754270,15094385,0,S,22600,300
8992,141756290,15096359,0,B,22600,100
8993,141800330,15099702,0,S,22600,5000
8994,141803000,15102096,0,B,22500,4400
8995,141803010,15102117,0,B,22500,4400
8996,141803800,15102802,0,S,24000,6000
8997,141806060,15104639,0,S,22800,13300
8998,141811340,15109041,0,B,22500,57800
8999,141816880,15113695,0,B,22500,5000
9000,141822130,15118072,0,S,22600,1000
9001,141823470,15119254,0,S,22600,30000
9002,141835840,15130320,0,S,23000,2000
9003,141835940,15130399,0,B,22700,1200
9004,141837380,15131992,0,B,22500,3300
9005,141846680,15139204,0,B,22600,200
9006,141854170,15145190,0,B,22700,1200
9007,141856870,15147587,0,S,22600,5000
9008,141857470,15148074,1,B,0,1100
9009,141858720,15149138,0,B,22600,100
9010,141900560,15150596,0,B,22500,2200
9011,141903110,15152696,0,S,22600,20000
9012,141905790,15154661,0,B,22600,600
9013,141915790,15162442,0,B,22800,1200
9014,141915910,15162573,0,B,22600,200
9015,141918950,15164819,0,B,22500,15000
9016,141921560,15166806,0,S,22500,4000
9017,141921650,15166883,0,S,22600,2000
9018,141921650,15166887,0,S,22600,1100
9019,141921730,15166953,0,S,22600,1000
9020,141922820,15167859,0,B,22500,4600
9021,141923980,15168599,0,S,22600,1000
9022,141925240,15169777,0,B,22600,400
9023,141934240,15175993,0,B,22600,1100
9024,141942990,15182272,0,S,22500,2500
9025,141943030,15182300,0,S,22600,900
9026,141943040,15182304,0,S,22600,1700
9027,141943040,15182308,0,S,22600,3400
9028,141943080,15182344,0,S,22600,1000
9029,141943100,15182359,0,S,22600,1100
9030,141943150,15182424,0,S,22600,800
9031,141943190,15182493,0,S,22600,5100
9032,141943200,15182498,0,S,22600,15800
9033,141943270,15182545,0,S,22600,2600
9034,141952320,15188946,0,B,22500,7600
9035,142000010,15196440,0,B,22500,4400
9036,142000350,15197234,0,B,22500,5600
9037,142002180,15200931,0,S,22600,500
9038,142005660,15206302,0,S,22600,600
9039,142005730,15206336,0,B,22500,2100
9040,142007870,15209978,0,B,22600,10000
9041,142015390,15220391,0,S,22300,300
9042,142015630,15220705,0,B,22500,100
9043,142023120,15230036,0,B,22500,6500
9044,142026220,15233703,0,B,22600,100
9045,142029420,15237529,0,B,22200,26300
9046,142031150,15239211,0,B,22500,10000
9047,142032670,15240870,0,B,22500,100
9048,142032910,15241043,0,B,22600,17000
9049,142034830,15243432,0,S,22600,10000
9050,142040340,15249775,0,B,22500,100
9051,142042120,15251209,0,S,22600,5000
9052,142053910,15263716,0,B,22500,1000
9053,142054020,15263831,0,B,22600,5600
9054,142054720,15264560,0,S,23600,300
9055,142100270,15270832,0,B,22600,3300
9056,142103510,15274388,0,B,22600,1600
9057,142108100,15279467,0,S,22600,33000
9058,142113110,15284848,0,B,22600,800
9059,142113420,15285186,0,B,22600,100
9060,142118450,15290240,0,S,22600,34000
9061,142122630,15294563,0,S,22600,10000
9062,142123120,15295158,0,S,22500,400
9063,142126660,15299174,0,B,23000,200
9064,142129660,15301842,0,S,22500,1000
9065,142130900,15303092,0,S,22700,1900
9066,142134230,15306657,0,B,22500,100
9067,142136010,15308501,0,B,22500,6000
9068,142139060,15311541,0,B,22500,8900
9069,142143320,15315931,0,S,22600,9400
9070,142146700,15318922,0,B,22500,1000
9071,142150310,15322189,0,S,22500,8100
9072,142156620,15328793,0,B,22500,600
9073,142200320,15332656,0,S,22600,9500
9074,142202980,15335689,0,S,22500,5000
9075,142203000,15335702,0,B,22500,4400
9076,142203000,15335703,0,B,22500,2200
9077,142203840,15336834,0,B,22500,100
9078,142209740,15343694,0,B,22500,500
9079,142210190,15344417,0,B,22500,5000
9080,142211510,15345817,0,B,22500,4200
9081,142212610,15347026,0,S,22300,200
9082,142219870,15355069,1,B,0,1100
9083,142219870,15355080,0,S,22600,300
9084,142219870,15355081,0,S,22600,300
9085,142219870,15355082,0,S,22600,400
9086,142219890,15355097,0,S,22600,500
9087,142219930,15355141,0,S,22600,500
9088,142220070,15355288,0,S,22600,1100
9089,142220080,15355292,0,S,22600,400
9090,142220080,15355293,0,S,22600,500
9091,142225900,15361850,0,S,22600,3100
9092,142226760,15362655,0,S,22600,2700
9093,142226840,15362779,0,B,22300,2500
9094,142228630,15365010,0,S,22600,1600
9095,142235950,15373110,1,B,0,2200
9096,142245860,15386004,0,S,22600,34100
9097,142246440,15386866,0,S,22600,1500
9098,142250490,15391754,0,S,22500,20000
9099,142251280,15392614,0,B,22600,20000
9100,142252930,15394824,1,B,0,5500
9101,142252930,15394826,0,S,22600,300
9102,142252930,15394829,0,S,22600,300
9103,142252930,15394830,0,S,22600,500
9104,142252950,15394846,0,S,22600,500
9105,142253320,15395297,0,B,22600,1000
9106,142256730,15399627,0,B,22600,100
9107,142258610,15402188,0,S,22500,100
9108,142300720,15404253,1,B,0,1100
9109,142301050,15404691,0,B,22500,4400
9110,142301320,15405125,0,S,22500,700
9111,142303140,15407004,0,S,22800,4500
9112,142303530,15407346,0,B,22300,10000
9113,142305760,15409983,0,S,22500,200
9114,142309410,15414026,0,S,22500,6500
9115,142314140,15419154,0,B,22500,500
9116,142317370,15422314,0,B,22500,20000
9117,142319660,15424527,0,S,22200,2800
9118,142320650,15425483,0,S,22500,2000
9119,142324220,15429115,0,B,22500,100
9120,142324510,15429389,0,B,22500,1500
9121,142325470,15430458,0,S,22500,2300
9122,142328280,15433043,0,S,22600,500
9123,142329090,15433898,0,B,22400,13400
9124,142335320,15439901,0,S,22700,4200
9125,142340090,15444507,0,B,22500,2000
9126,142340540,15444988,0,B,22500,500
9127,142342900,15446988,0,S,22500,1300
9128,142345670,15450006,0,S,22500,2200
9129,142346780,15451251,0,B,22500,900
9130,142350070,15454626,0,B,22400,20000
9131,142350220,15454757,0,S,22500,600
9132,142353610,15458193,1,B,0,1100
9133,142353620,15458196,0,S,22600,300
9134,142353620,15458197,0,S,22600,400
9135,142353630,15458208,0,S,22600,300
9136,142353630,15458211,0,S,22600,500
9137,142353660,15458256,0,S,22600,400
9138,142353670,15458264,0,S,22600,500
9139,142353700,15458282,0,S,22600,400
9140,142353710,15458296,0,S,22600,1100
9141,142354220,15458776,1,B,0,2200
9142,142355500,15460335,0,B,22600,2000
9143,142356960,15461572,0,B,22700,1200
9144,142358220,15462812,0,B,22500,800
9145,142359690,15464138,0,B,22600,15000
9146,142405420,15470234,0,S,22300,200
9147,142405880,15470597,0,S,22600,17500
9148,142411170,15475682,0,S,22500,1000
9149,142414580,15478934,0,S,22600,4200
9150,142416670,15481258,0,B,22500,500
9151,142419190,15483381,0,S,22500,100
9152,142423670,15487357,0,B,22600,500
9153,142426380,15490130,0,S,22500,7000
9154,142427140,15490793,0,S,22700,4500
9155,142428610,15492287,0,B,22600,2000
9156,142431270,15494631,0,S,22500,2000
9157,142433140,15496189,0,B,22500,28500
9158,142434790,15497841,0,S,22500,100
9159,142435480,15498406,0,B,22600,1700
9160,142445560,15508459,0,S,22600,6000
9161,142458930,15521791,0,S,22600,500
9162,142500620,15523403,0,B,22500,2200
9163,142504040,15526758,0,S,22600,100
9164,142505970,15528547,0,S,22700,1000
9165,142510150,15532547,0,S,22300,200
9166,142518050,15540824,0,S,22600,10000
9167,142519670,15542735,0,B,22500,1200
9168,142521190,15544245,0,S,22700,5000
9169,142529150,15552376,0,B,22700,1200
9170,142530220,15553367,0,B,22400,12200
9171,142530680,15553866,0,S,22700,3500
9172,142531340,15554698,0,B,22600,100
9173,142531500,15554850,0,B,22500,200
9174,142535920,15559231,0,B,22500,2600
9175,142540820,15564163,0,B,22500,8000
9176,142544510,15567743,0,S,22500,8000
9177,142546820,15570211,1,B,0,2200
9178,142546820,15570215,0,S,22600,300
9179,142546830,15570217,0,S,22600,500
9180,142546830,15570218,0,S,22600,500
9181,142546830,15570219,0,S,22600,300
9182,142546900,15570293,0,S,22600,400
9183,142546900,15570294,0,S,22600,400
9184,142546910,15570301,0,S,22600,600
9185,142546930,15570313,0,S,22600,2200
9186,142548660,15571973,0,B,22000,200
9187,142550230,15573963,1,B,0,1100
9188,142550320,15574088,0,S,22500,5700
9189,142551670,15575321,0,S,22500,2900
9190,142554640,15578274,0,S,22500,1200
9191,142557620,15581711,0,S,22500,5300
9192,142557620,15581713,0,S,22500,1000
9193,142557880,15582118,1,B,0,1100
9194,142559820,15584419,0,B,22500,16800
9195,142600580,15585227,0,B,22500,2200
9196,142600590,15585236,0,B,22500,900
9197,142601900,15586892,0,S,22600,8000
9198,142602290,15587379,0,S,22500,1100
9199,142603260,15588404,0,S,22500,1100
9200,142603550,15588693,0,S,22500,4700
9201,142607210,15593079,0,S,22700,5000
9202,142607720,15593685,1,B,0,1100
9203,142607720,15593687,0,S,22600,400
9204,142607720,15593688,0,S,22600,200
9205,142607720,15593689,0,S,22600,500
9206,142607720,15593690,0,S,22600,400
9207,142609570,15595592,0,S,22500,1900
9208,142610060,15596179,0,B,22500,13300
9209,142611310,15597525,0,B,22500,35400
9210,142615310,15601757,0,B,22700,1200
9211,142621450,15607903,0,B,22700,1200
9212,142622280,15608852,0,B,22500,600
9213,142623140,15609829,0,B,22300,1000
9214,142626010,15612839,0,B,22500,1000
9215,142627180,15614336,0,B,22700,1200
9216,142629570,15617024,1,B,0,4400
9217,142629610,15617074,0,S,22600,2300
9218,142635920,15623807,0,S,22600,50000
9219,142638480,15627160,0,S,22600,38700
9220,142639620,15628180,0,S,22300,200
9221,142639650,15628208,0,B,22500,1400
9222,142644260,15633063,0,S,22600,10000
9223,142645660,15634658,0,B,22400,1400
9224,142646640,15635832,0,B,22600,500
9225,142649430,15638870,0,S,22600,253400
9226,142649430,15638871,0,S,22600,300
9227,142649440,15638875,0,S,22600,500
9228,142649440,15638877,0,S,22600,300
9229,142649460,15638885,0,S,22600,400
9230,142649530,15638956,0,S,22600,2300
9231,142649770,15639205,0,B,22800,1200
9232,142700210,15651444,0,B,22600,3300
9233,142703790,15655559,0,B,22500,100
9234,142712560,15666479,0,S,22500,56600
9235,142717480,15672583,0,B,22500,100
9236,142721160,15676892,0,S,22700,300000
9237,142722050,15678068,0,S,22700,2300
9238,142722300,15678425,0,B,22500,15000
9239,142722380,15678561,0,S,22600,28000
9240,142722500,15678702,0,B,22400,6300
9241,142723380,15679720,0,S,22500,300
9242,142735710,15695103,0,S,22600,10000
9243,142735750,15695133,0,S,22500,58000
9244,142735890,15695275,0,S,22500,51900
9245,142736610,15696282,0,S,22600,300
9246,142741090,15702332,0,B,22500,500
9247,142742090,15703484,0,B,22500,6000
9248,142742730,15704340,0,B,22500,1400
9249,142742730,15704344,0,B,22500,5000
9250,142744400,15706841,0,S,22500,1000
9251,142749290,15713963,0,B,22600,100
9252,142749330,15714120,0,B,22500,1500
9253,142750540,15715645,0,B,22500,500
9254,142751540,15716797,0,S,22500,12000
9255,142754030,15720261,0,S,22500,180000
9256,142754530,15720829,0,B,22600,10000
9257,142754680,15721059,0,S,22500,268000
9258,142754690,15721114,0,S,22500,7500
9259,142754700,15721136,0,S,22500,1000
9260,142755600,15722621,0,S,22500,1000
9261,142756170,15723371,0,S,22600,5000
9262,142756180,15723383,0,S,22600,5000
9263,142757160,15724488,0,S,22700,22500
9264,142757660,15725279,0,B,22400,1500
9265,142757700,15725367,0,B,22400,1400
9266,142757710,15725377,0,B,22400,1400
9267,142757710,15725380,0,B,22400,1400
9268,142757740,15725409,0,B,22400,1200
9269,142757740,15725420,0,B,22400,1200
9270,142758280,15726266,0,B,22000,4500
9271,142758360,15726396,0,B,22400,16700
9272,142758380,15726430,0,B,22400,3400
9273,142759240,15727402,0,B,22500,200
9274,142800600,15729075,0,S,22500,400
9275,142800640,15729169,0,S,22500,300
9276,142801350,15730736,0,B,22500,1000
9277,142804370,15734980,0,S,22500,7100
9278,142808390,15740407,0,S,22500,1000
9279,142809290,15741576,0,B,22300,2900
9280,142810920,15744026,0,S,22500,1500
9281,142812160,15745435,0,S,22500,3000
9282,142813420,15747347,0,S,22600,10000
9283,142816390,15751609,0,S,22600,3600
9284,142821430,15758244,U,B,24800,7000
9285,142822250,15760001,0,S,22500,700
9286,142824510,15763231,0,S,22500,1600
9287,142825420,15764721,0,B,22400,20000
9288,142827360,15766969,0,S,22600,30000
9289,142827860,15767647,0,B,22500,100
9290,142830590,15771600,0,B,22500,9200
9291,142831910,15773568,0,B,22500,3800
9292,142831980,15773640,0,B,22700,1200
9293,142833690,15775790,0,B,22500,1500
9294,142833750,15775858,0,B,22500,1400
9295,142833760,15775876,0,B,22500,1200
9296,142833760,15775877,0,B,22500,1400
9297,142833780,15775924,0,B,22500,1400
9298,142833810,15775960,0,B,22500,1200
9299,142834050,15776421,0,B,22500,3500
9300,142834080,15776451,0,B,22500,16700
9301,142834450,15777070,0,S,22600,3400
9302,142836540,15779862,0,S,22500,520000
9303,142839630,15784348,0,S,22200,200
9304,142839650,15784407,0,B,22400,1500
9305,142839760,15784565,0,B,22400,1400
9306,142839760,15784585,0,B,22400,1200
9307,142839770,15784592,0,B,22400,1400
9308,142839810,15784653,0,B,22400,1400
9309,142839820,15784666,0,B,22400,3000
9310,142839840,15784676,0,B,22400,1700
9311,142840070,15785091,0,B,22400,3700
9312,142840130,15785164,0,B,22400,16700
9313,142840450,15785601,0,S,22500,7500
9314,142840470,15785630,0,S,22500,2000
9315,142841580,15787010,1,B,0,1100
9316,142842430,15788111,0,B,22500,2300
9317,142842860,15788705,0,B,22400,1000
9318,142842920,15788768,0,S,22500,50000
9319,142842950,15788809,0,S,22500,7500
9320,142842980,15788894,0,S,22500,2000
9321,142843040,15788960,0,S,22500,5100
9322,142843630,15789850,0,S,22500,3200
9323,142845330,15791634,0,S,22500,147300
9324,142845650,15792115,0,S,22500,15000
9325,142848420,15795667,0,S,22500,10000
9326,142848600,15795895,0,B,22400,200
9327,142850650,15798463,0,S,22500,4300
9328,142851620,15799753,0,S,22500,100
9329,142851640,15799769,0,B,22400,6700
9330,142852910,15801519,0,S,22500,21600
9331,142855250,15804367,0,S,22500,13000
9332,142855270,15804384,0,S,22600,600
9333,142855780,15805066,0,S,22500,8000
9334,142856390,15805776,0,B,22500,1900
9335,142857150,15806628,0,B,22300,30000
9336,142857260,15806753,0,S,22500,20000
9337,142900280,15810691,0,S,22500,50500
9338,142903660,15815427,0,S,22100,100
9339,142903800,15815637,0,S,22600,22500
9340,142903980,15815909,0,B,22200,1000
9341,142904180,15816284,0,S,22500,1500
9342,142906620,15819251,0,S,22100,100
9343,142908220,15821380,0,S,22500,25600
9344,142910050,15823656,0,S,22500,9000
9345,142911100,15824942,0,B,22500,1000
9346,142912070,15826077,1,B,0,1100
9347,142912070,15826091,0,S,22500,300
9348,142912070,15826092,0,S,22500,300
9349,142912070,15826099,0,S,22500,400
9350,142912070,15826100,0,S,22500,500
9351,142912120,15826138,0,S,22500,1100
9352,142912140,15826156,0,S,22500,400
9353,142912140,15826167,0,S,22500,600
9354,142912140,15826168,0,S,22500,500
9355,142914390,15829416,0,S,22500,39600
